0,0.0386048,0.0121772
1,0.017377,0.00190499
2,0.0166798,0.00265506
3,0.0220059,0.00208155
4,0.0230519,0.00206946
5,0.0199326,0.00192189
6,0.0219676,0.00196159
7,0.033861,0.00202918
8,0.0269271,0.00201714
9,0.0132357,0.00399093
10,0.0202842,0.00601778
11,0.0197917,0.00401483
12,0.0212704,0.00252327
13,0.0199356,0.00230621
14,0.0229999,0.00499009
15,0.0322196,0.00716771
16,0.0293916,0.00209617
17,0.0424373,0.00260962
18,0.0157634,0.0050555
19,0.0307838,0.012536
20,0.0186853,0.00652192
21,0.0163612,0.00190518
22,0.0229093,0.00299797
23,0.0289992,0.00773727
24,0.0393549,0.0091613
25,0.0279759,0.00190072
26,0.0375651,0.00246486
27,0.018724,0.00534492
28,0.0147321,0.00178933
29,0.0185308,0.00183932
30,0.0194602,0.00488667
31,0.0175645,0.00546698
32,0.0230267,0.00248766
33,0.0226195,0.00226726
34,0.0309304,0.00526387
35,0.0484611,0.00703504
36,0.00957764,0.00439658
37,0.0250582,0.00225569
38,0.0210844,0.00306827
39,0.0238486,0.00543285
40,0.021485,0.010796
41,0.0183819,0.00240257
42,0.0228663,0.00184007
43,0.0325704,0.00567594
44,0.0415303,0.00697894
45,0.0179424,0.00483419
46,0.0157204,0.00199109
47,0.0205665,0.00226895
48,0.0132876,0.00160553
49,0.0183029,0.00192197
50,0.0189445,0.0017525
51,0.0180617,0.00222473
52,0.0297851,0.00186706
53,0.0375131,0.00184887
0,0.017618,0.00752474
1,0.00898026,0.00208192
2,0.0093437,0.00296058
3,0.0047414,0.00112703
4,0.00844463,0.00196883
5,0.00627212,0.00195306
6,0.00714284,0.00155172
7,0.014686,0.00190067
8,0.0122722,0.00169281
9,0.00226446,0.00124752
10,0.0187455,0.0184757
11,0.00761639,0.00536935
12,0.00777407,0.00175799
13,0.00808691,0.00204718
14,0.00653942,0.00173151
15,0.00650724,0.00222728
16,0.0133788,0.00170225
17,0.0189201,0.00288338
18,0.0021582,0.000613618
19,0.0606612,0.060538
20,0.00503507,0.00184911
21,0.00798486,0.00155161
22,0.0105952,0.00214835
23,0.0645039,0.0490784
24,0.00742309,0.00244555
25,0.0177154,0.00254063
26,0.0194441,0.00265713
27,0.00536912,0.00261658
28,0.00678548,0.00175496
29,0.00814844,0.0017512
30,0.0576337,0.0574931
31,0.00217117,0.000690463
32,0.00707527,0.00131968
33,0.00629683,0.0012543
34,0.020332,0.00721251
35,0.0796646,0.0703294
36,0.0308683,0.0432788
37,0.00816747,0.00215363
38,0.00923779,0.00150512
39,0.00318591,0.00213757
40,0.00386907,0.00256254
41,0.00687379,0.00179926
42,0.00684692,0.00160621
43,0.0647975,0.0661835
44,0.049434,0.0200617
45,0.012704,0.0144752
46,0.00956725,0.0015603
47,0.00571068,0.00157821
48,0.00712442,0.00183346
49,0.00931105,0.00189976
50,0.00564938,0.00123003
51,0.00488597,0.00112832
52,0.0141842,0.00159153
53,0.00907337,0.00134061